Country,Country Code,Gold,Silver,Bronze,Total,Year,Host_City,Host_Country,GDP,Latitude Hemisphere,Longitude Hemisphere,Distance From Tokyo 1964,Distance From Mexico City 1968,Distance From Munich 1972,Distance From Montreal 1976,Distance From Moscow 1980,Distance From Los Angeles 1984,Distance From Seoul 1988,Distance From Barcelona 1992,Distance From Atlanta 1996,Distance From Sydney 2000,Distance From Athens 2004,Distance From Beijing 2008,Distance From London 2012,Distance From Rio de Janeiro 2016,Distance From Tokyo 2020,Population,Life Expectancy
Germany,DEU,20,23,23,66,1972,Munich,DEU,299802000000.0,North,East,6996.068785,6545.682423,301.1745652,4872.216869,1333.68983,7288.952903,6269.358107,965.7531077,5482.642461,9596.458151,1158.608736,5689.498045,729.0707867,6034.938596,6996.068785,78688452.0,70.867
Uganda,UGA,1,1,0,2,1972,Munich,DEU,1491596639.0,North,East,6352.026956,7293.2373,3495.969768,6667.727509,3822.208406,8544.891933,5745.464452,3283.89048,6778.799738,6904.98198,2623.993206,5325.133877,3947.281776,4418.435536,6352.026956,9929644.0,49.558
Norway,NOR,2,1,1,4,1972,Munich,DEU,17358610850.0,North,East,7244.041585,6597.650799,789.7038605,4795.701101,1495.737142,7243.423025,6519.505523,1332.100898,5475.721879,10030.82783,1674.107286,5936.572968,804.9982622,6398.772343,7244.041585,3933004.0,74.34463415
Turkey,TUR,0,1,0,1,1972,Munich,DEU,20431095406.0,North,East,5854.362249,7323.680996,1288.161151,5916.970404,1126.75407,8241.393981,5132.585459,1662.950453,6396.995306,8225.602013,514.4316727,4567.836208,1956.556338,5972.752883,5854.362249,36587267.0,53.492
Yugoslavia,YUG,2,1,2,5,1972,Munich,DEU,,,,,,,,,,,,,,,,,,,,
Niger,NER,0,0,1,1,1972,Munich,DEU,742779740.4,North,East,7669.900708,5538.470967,2461.536935,4786.576102,3490.448945,6723.054039,6993.974709,1940.289296,4927.160741,8769.142214,2044.233168,6490.493189,2630.733781,3511.528091,7669.900708,4768225.0,36.203
United States,USA,33,31,30,94,1972,Munich,DEU,1279110000000.0,North,West,11833.78191,1869.600659,4870.776436,393.7513086,6335.992081,2286.644968,11113.64006,4324.97978,585.3087828,13461.12519,5488.563128,10549.84124,4276.178945,4712.161285,11833.78191,209896000.0,71.15609756
Ghana,GHA,0,0,1,1,1972,Munich,DEU,2112292945.0,North,West,7910.031782,5491.377936,3020.137658,4967.161993,4015.260288,6749.666377,7253.524372,2489.739004,5004.068073,8691.383116,2568.023923,6772.235236,3174.690047,3056.577938,7910.031782,9229640.0,49.912
Denmark,DNK,1,0,0,1,1972,Munich,DEU,23232379952.0,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,4991596.0,73.43902439
Jamaica,JAM,0,0,1,1,1972,Munich,DEU,1875048860.0,North,West,11864.67244,1236.734863,5239.56893,1898.1793,6731.907691,2533.832026,11163.59644,4588.574072,1169.020544,12937.85528,5622.544845,10625.97286,4766.776959,3358.553399,11864.67244,1935089.0,68.491
France,FRA,2,4,7,13,1972,Munich,DEU,203494000000.0,North,East,7556.722473,5888.888745,512.7500361,4251.284526,1978.195758,6651.180373,6830.559027,490.5927345,4836.118307,9924.52168,1383.900092,6254.959901,232.4547227,5514.953898,7556.722473,52793151.0,72.10731707
Romania,ROU,3,6,7,16,1972,Munich,DEU,,North,East,6228.097396,7051.390932,836.5549451,5551.830735,986.0993251,7912.450468,5502.835655,1321.603461,6076.26716,8702.45026,483.5920645,4930.228611,1509.274895,5982.617879,6228.097396,20657957.0,68.4702439
Finland,FIN,3,1,4,8,1972,Munich,DEU,14743186120.0,North,East,6482.014653,7342.902147,1107.26077,5585.00046,746.7650967,8027.166633,5760.047999,1798.184727,6245.868187,9463.102949,1559.687466,5176.841428,1497.672561,6834.621887,6482.014653,4639657.0,70.70731707
Mexico,MEX,0,1,0,1,1972,Munich,DEU,45200000000.0,North,West,13085.252,0.0,6364.498871,2223.440536,7858.834811,1463.565709,12380.98084,5737.41412,1285.687064,14148.98813,6810.891865,11838.94405,5845.682904,4215.212132,13085.252,54689944.0,62.327
Sweden,SWE,4,6,6,16,1972,Munich,DEU,48954145809.0,North,East,6835.886355,6965.445894,840.4798442,5197.250774,1086.142946,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,8122300.0,74.71804878
Brazil,BRA,0,0,2,2,1972,Munich,DEU,58539008786.0,South,West,10813.30687,3693.901245,5448.606277,4476.475126,6740.502771,5154.81836,10177.04931,4770.980821,3947.154167,10926.30828,5332.087331,9713.367679,5290.56266,566.3305179,10813.30687,99859388.0,59.739
Russia,RUS,50,27,22,99,1972,Munich,DEU,,North,East,5749.743872,7858.834811,1494.716181,6203.539526,0.0,8622.58711,5025.941222,2151.918173,6813.557769,8753.948266,1447.592636,4442.798842,2061.448482,6968.657073,5749.743872,131909000.0,68.30853659
Italy,ITA,5,3,10,18,1972,Munich,DEU,145260000000.0,North,East,6965.601489,6274.19585,457.0470028,4804.931403,1671.339599,7145.651673,6242.692758,552.6489258,5306.023586,9198.202937,668.2934621,5675.147349,955.5483159,5380.124554,6965.601489,54381345.0,72.07536585
South Korea,KOR,0,1,0,1,1972,Munich,DEU,10862327878.0,North,East,726.745582,12380.98084,6318.972954,11047.48495,5025.941222,13364.69711,0.0,6794.252899,11517.21381,5093.35796,5626.014846,583.2324219,6977.307506,10153.1711,726.745582,33505406.0,63.0097561
Australia,AUS,8,7,2,17,1972,Munich,DEU,51967289720.0,South,East,4913.860856,14055.77408,9451.196419,13465.23217,8731.68456,15352.68274,5148.457275,9600.139656,13601.02612,149.5349657,8495.174416,5456.561157,10092.5908,10526.41725,4913.860856,13177000.0,71.45756098
Greece,GRC,0,2,0,2,1972,Munich,DEU,16885511364.0,North,East,6345.328465,6810.891865,975.5308696,5434.583731,1447.592636,7740.653077,5626.014846,1191.790232,5894.536993,8541.551997,0.0,5065.428159,1597.437237,5536.760728,6345.328465,8888628.0,71.535
Bulgaria,BGR,6,10,5,21,1972,Munich,DEU,,North,East,6375.306752,6867.582742,746.1045184,5396.946733,1183.851472,7744.343588,5651.319682,1150.565063,5905.006345,8751.145986,336.3297301,5081.741124,1410.485748,5785.377927,6375.306752,8576200.0,70.8995122
Switzerland,CHE,0,3,0,3,1972,Munich,DEU,,North,East,7266.357867,6107.655201,258.5672781,4524.212451,1752.428395,6907.624089,6540.694834,453.4240889,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867,6260956.0,73.64439024
Canada,CAN,0,2,3,5,1972,Munich,DEU,113083000000.0,North,West,11761.45096,2215.276999,4754.326022,17.85869536,6197.178624,2462.817034,11038.50466,4244.864848,933.6493084,13525.33305,5424.860063,10469.8937,4136.60053,5023.162376,11761.45096,22218463.0,72.93390244
India,IND,0,0,1,1,1972,Munich,DEU,71463193830.0,North,East,3450.654954,9642.938962,3830.183598,8420.785316,2865.1176,10674.39927,2765.282337,4190.254101,8826.80147,5899.440123,2998.497325,2268.419035,4502.711561,7460.785766,3450.654954,581087255.0,49.061
Colombia,COL,0,1,2,3,1972,Munich,DEU,8671358733.0,North,West,11864.03068,1711.573173,5564.846725,2841.333395,7028.492777,3168.141186,11181.17542,4881.775916,2107.092876,12575.93558,5794.551013,10665.31692,5179.650627,2523.667877,11864.03068,22516429.0,63.105
Belgium,BEL,0,2,0,2,1972,Munich,DEU,37209418019.0,North,East,7465.484676,6040.287639,434.360945,4369.683402,1841.269434,6781.550401,6738.867833,639.0615885,4973.865723,9915.550018,1378.649126,6161.241147,239.8764718,5688.273316,7465.484676,9711115.0,71.40512195
Japan,JPN,13,8,8,29,1972,Munich,DEU,318031000000.0,North,East,0.0,13085.252,7045.276098,11770.5309,5749.743872,14081.24317,726.745582,7516.740596,12233.30886,4840.279356,6345.328465,1307.919095,7703.968961,10769.55288,0.0,107188000.0,73.50658537
Mongolia,MNG,0,1,0,1,1972,Munich,DEU,,,,,,,,,,,,,,,,,,,1356673.0,56.192
Lebanon,LBN,0,1,0,1,1972,Munich,DEU,,North,East,5698.895203,7405.095953,1641.637932,6110.127458,1516.575796,8383.906777,4985.800755,1888.973336,6535.637629,7853.243675,704.7795702,4436.084209,2289.322359,5790.279213,5698.895203,2417837.0,66.565
Iran,IRN,0,2,1,3,1972,Munich,DEU,17153463263.0,North,East,4823.938424,8287.941294,2339.062511,6961.793767,1576.846874,9257.380845,4107.946907,2713.733005,7409.591644,7254.599739,1527.219054,3554.869761,3011.220363,6543.354447,4823.938424,30075295.0,52.559
North Korea,PRK,1,1,3,5,1972,Munich,DEU,,North,East,818.0765882,12328.86427,6240.433449,10976.41656,4932.966251,13301.83066,139.2035301,6724.770867,11455.00145,5229.235973,5561.440052,497.8727621,6896.2761,10144.60384,818.0765882,15207765.0,61.379
Ethiopia,ETH,0,0,2,2,1972,Munich,DEU,,North,East,5825.236731,7541.375715,3071.432443,6713.587097,3204.202646,8726.251177,5190.225418,2984.306758,6919.135525,6832.509437,2133.215973,4740.553289,3598.175808,4969.84163,5825.236731,30140799.0,43.465
Tunisia,TUN,0,1,0,1,1972,Munich,DEU,2237476420.0,North,East,7073.110304,6081.175102,807.160439,4719.165454,1980.343453,7009.948678,6355.139766,549.3528617,5163.187887,9106.520305,732.7093684,5796.335708,1165.784777,5026.626254,7073.110304,5291335.0,53.452
Argentina,ARG,0,1,0,1,1972,Munich,DEU,34733000536.0,South,West,11979.01152,4384.369678,7015.770065,5707.86309,8266.251627,5802.97869,11379.30611,6344.970262,5013.546431,11533.28485,6837.56043,10951.96318,6877.436486,1303.080956,11979.01152,24653172.0,67.078
Poland,POL,7,5,9,21,1972,Munich,DEU,,North,East,6576.973455,6939.959522,583.3806667,5292.530216,921.6337616,7704.178945,5850.361181,1267.358097,5892.391824,9260.500138,1012.895054,5269.89858,1150.557363,6251.798635,6576.973455,33055650.0,70.66585366
United Kingdom,GBR,4,5,9,18,1972,Munich,DEU,169965000000.0,North,West,7703.968961,5845.682904,672.7454291,4143.169369,2061.448482,6562.775491,6977.307506,698.5270459,4762.576734,10138.65589,1597.437237,6399.345926,0.0,5639.574982,7703.968961,56086065.0,72.12439024
Austria,AUT,0,1,2,3,1972,Munich,DEU,22059612477.0,North,East,6793.721355,6605.111663,253.3477585,5014.993429,1259.691378,7405.428284,6067.31086,896.7318071,5582.07332,9291.326525,827.7513878,5490.842169,916.0407101,5876.69563,6793.721355,7544201.0,70.46341463
Germany,DEU,13,11,16,40,1972,Munich,DEU,299802000000.0,North,East,6996.068785,6545.682423,301.1745652,4872.216869,1333.68983,7288.952903,6269.358107,965.7531077,5482.642461,9596.458151,1158.608736,5689.498045,729.0707867,6034.938596,6996.068785,78688452.0,70.867
Spain,ESP,0,0,1,1,1972,Munich,DEU,59132415221.0,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,34604469.0,72.81804878
Netherlands,NLD,3,1,1,5,1972,Munich,DEU,54706557264.0,North,East,7464.868875,6100.454387,476.857991,4398.587044,1805.151258,6820.142453,6738.124602,759.0711687,5020.216004,9971.22218,1445.327934,6159.095349,257.7032749,5802.288098,7464.868875,13328593.0,73.72707317
Cuba,CUB,3,1,4,8,1972,Munich,DEU,8135150892.0,North,West,12145.25931,959.7442546,5405.504836,1589.019027,6900.018534,2107.325425,11438.33193,4777.760803,745.7027539,13337.29637,5856.225524,10893.17319,4892.460575,3823.071369,12145.25931,9025347.0,70.787
Czech Republic,CZE,2,4,2,8,1972,Munich,DEU,,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,9867632.0,70.17658537
Hungary,HUN,6,13,16,35,1972,Munich,DEU,,North,East,6633.310595,6735.868911,412.0573183,5167.728171,1146.897866,7551.497706,5907.045601,1007.55419,5724.574891,9134.012281,711.9441677,5331.207495,1080.010402,5916.371169,6633.310595,10398489.0,69.66463415
Kenya,KEN,2,3,4,9,1972,Munich,DEU,2107279157.0,South,East,6180.346418,7534.91925,3663.960524,6913.67838,3907.068774,8790.313582,5586.393433,3483.27501,7025.59752,6658.214324,2766.641737,5180.772477,4137.111253,4600.32871,6180.346418,12146070.0,53.674
New Zealand,NZL,1,1,1,3,1972,Munich,DEU,9567331065.0,South,East,5633.175948,15503.5678,10817.74758,14901.59198,10022.90373,16800.39824,6014.854576,10995.36704,15046.35597,1363.195659,9872.18615,6413.627205,11467.58087,11946.09641,5633.175948,2903900.0,71.82926829
Nigeria,NGA,0,0,1,1,1972,Munich,DEU,12274416018.0,North,East,7455.2043,5852.586799,2707.220472,5177.672048,3597.034241,7069.267805,6793.105494,2249.106833,5289.456754,8396.028256,2156.816829,6306.356951,2946.992593,3530.265723,7455.2043,58665813.0,41.829
Bulgaria,BGR,6,9,7,22,1976,Montreal,CAN,,North,East,6375.306752,6867.582742,746.1045184,5396.946733,1183.851472,7744.343588,5651.319682,1150.565063,5905.006345,8751.145986,336.3297301,5081.741124,1410.485748,5785.377927,6375.306752,8758599.0,71.39487805
Canada,CAN,0,5,6,11,1976,Montreal,CAN,206576000000.0,North,West,11761.45096,2215.276999,4754.326022,17.85869536,6197.178624,2462.817034,11038.50466,4244.864848,933.6493084,13525.33305,5424.860063,10469.8937,4136.60053,5023.162376,11761.45096,23449808.0,73.85609756
Romania,ROU,4,9,14,27,1976,Montreal,CAN,,North,East,6228.097396,7051.390932,836.5549451,5551.830735,986.0993251,7912.450468,5502.835655,1321.603461,6076.26716,8702.45026,483.5920645,4930.228611,1509.274895,5982.617879,6228.097396,21551634.0,69.69878049
South Korea,KOR,1,1,4,6,1976,Montreal,CAN,29902479339.0,North,East,726.745582,12380.98084,6318.972954,11047.48495,5025.941222,13364.69711,0.0,6794.252899,11517.21381,5093.35796,5626.014846,583.2324219,6977.307506,10153.1711,726.745582,35848523.0,64.50243902
Trinidad and Tobago,TTO,1,0,0,1,1976,Montreal,CAN,2500410584.0,,,,,,,,,,,,,,,,,,1025104.0,65.782
Germany,DEU,10,12,17,39,1976,Montreal,CAN,519754000000.0,North,East,6996.068785,6545.682423,301.1745652,4872.216869,1333.68983,7288.952903,6269.358107,965.7531077,5482.642461,9596.458151,1158.608736,5689.498045,729.0707867,6034.938596,6996.068785,78336950.0,71.63414634
Netherlands,NLD,0,2,3,5,1976,Montreal,CAN,109169000000.0,North,East,7464.868875,6100.454387,476.857991,4398.587044,1805.151258,6820.142453,6738.124602,759.0711687,5020.216004,9971.22218,1445.327934,6159.095349,257.7032749,5802.288098,7464.868875,13774037.0,74.64707317
Jamaica,JAM,1,1,0,2,1976,Montreal,CAN,2966010230.0,North,West,11864.67244,1236.734863,5239.56893,1898.1793,6731.907691,2533.832026,11163.59644,4588.574072,1169.020544,12937.85528,5622.544845,10625.97286,4766.776959,3358.553399,11864.67244,2055371.0,69.718
Thailand,THA,0,0,1,1,1976,Montreal,CAN,16985211146.0,North,East,2639.858405,10894.46673,5403.220327,9853.859942,4495.759578,12016.64593,2181.014183,5694.182572,10180.8894,4288.053365,4513.761544,1999.226818,6071.491062,8225.412151,2639.858405,43377270.0,62.495
Austria,AUT,0,0,1,1,1976,Montreal,CAN,42959976222.0,North,East,6793.721355,6605.111663,253.3477585,5014.993429,1259.691378,7405.428284,6067.31086,896.7318071,5582.07332,9291.326525,827.7513878,5490.842169,916.0407101,5876.69563,6793.721355,7565525.0,71.56585366
Iran,IRN,0,1,1,2,1976,Montreal,CAN,68055295081.0,North,East,4823.938424,8287.941294,2339.062511,6961.793767,1576.846874,9257.380845,4107.946907,2713.733005,7409.591644,7254.599739,1527.219054,3554.869761,3011.220363,6543.354447,4823.938424,33733975.0,55.744
Mongolia,MNG,0,1,0,1,1976,Montreal,CAN,,,,,,,,,,,,,,,,,,,1520868.0,56.848
United States,USA,34,35,25,94,1976,Montreal,CAN,1873410000000.0,North,West,11833.78191,1869.600659,4870.776436,393.7513086,6335.992081,2286.644968,11113.64006,4324.97978,585.3087828,13461.12519,5488.563128,10549.84124,4276.178945,4712.161285,11833.78191,218035000.0,72.85609756
Finland,FIN,4,2,0,6,1976,Montreal,CAN,31849513771.0,North,East,6482.014653,7342.902147,1107.26077,5585.00046,746.7650967,8027.166633,5760.047999,1798.184727,6245.868187,9463.102949,1559.687466,5176.841428,1497.672561,6834.621887,6482.014653,4725664.0,71.81292683
United Kingdom,GBR,3,5,5,13,1976,Montreal,CAN,232615000000.0,North,West,7703.968961,5845.682904,672.7454291,4143.169369,2061.448482,6562.775491,6977.307506,698.5270459,4762.576734,10138.65589,1597.437237,6399.345926,0.0,5639.574982,7703.968961,56211968.0,72.77560976
Russia,RUS,49,41,35,125,1976,Montreal,CAN,,North,East,5749.743872,7858.834811,1494.716181,6203.539526,0.0,8622.58711,5025.941222,2151.918173,6813.557769,8753.948266,1447.592636,4442.798842,2061.448482,6968.657073,5749.743872,135147000.0,67.48756098
Japan,JPN,9,6,10,25,1976,Montreal,CAN,586162000000.0,North,East,0.0,13085.252,7045.276098,11770.5309,5749.743872,14081.24317,726.745582,7516.740596,12233.30886,4840.279356,6345.328465,1307.919095,7703.968961,10769.55288,0.0,112775000.0,75.45682927
Germany,DEU,40,25,25,90,1976,Montreal,CAN,519754000000.0,North,East,6996.068785,6545.682423,301.1745652,4872.216869,1333.68983,7288.952903,6269.358107,965.7531077,5482.642461,9596.458151,1158.608736,5689.498045,729.0707867,6034.938596,6996.068785,78336950.0,71.63414634
North Korea,PRK,1,1,0,2,1976,Montreal,CAN,,North,East,818.0765882,12328.86427,6240.433449,10976.41656,4932.966251,13301.83066,139.2035301,6724.770867,11455.00145,5229.235973,5561.440052,497.8727621,6896.2761,10144.60384,818.0765882,16554744.0,64.206
Sweden,SWE,4,1,0,5,1976,Montreal,CAN,89362071673.0,North,East,6835.886355,6965.445894,840.4798442,5197.250774,1086.142946,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,8222286.0,74.96926829
New Zealand,NZL,2,1,1,4,1976,Montreal,CAN,13604832424.0,South,East,5633.175948,15503.5678,10817.74758,14901.59198,10022.90373,16800.39824,6014.854576,10995.36704,15046.35597,1363.195659,9872.18615,6413.627205,11467.58087,11946.09641,5633.175948,3110500.0,72.42195122
Belgium,BEL,0,3,3,6,1976,Montreal,CAN,71113882968.0,North,East,7465.484676,6040.287639,434.360945,4369.683402,1841.269434,6781.550401,6738.867833,639.0615885,4973.865723,9915.550018,1378.649126,6161.241147,239.8764718,5688.273316,7465.484676,9818227.0,72.1197561
Italy,ITA,2,7,4,13,1976,Montreal,CAN,224717000000.0,North,East,6965.601489,6274.19585,457.0470028,4804.931403,1671.339599,7145.651673,6242.692758,552.6489258,5306.023586,9198.202937,668.2934621,5675.147349,955.5483159,5380.124554,6965.601489,55718260.0,72.99195122
Bermuda,BMU,0,0,1,1,1976,Montreal,CAN,386300000.0,,,,,,,,,,,,,,,,,,53200.0,
Denmark,DNK,1,0,2,3,1976,Montreal,CAN,44575892473.0,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,5072596.0,73.7397561
Puerto Rico,PRI,0,0,1,1,1976,Montreal,CAN,8968600000.0,North,West,11296.29467,1804.554884,4713.806552,1948.489108,6201.888604,3049.241972,10595.99547,4052.786435,1462.857094,12397.19606,5066.4853,10059.5769,4266.579657,3104.986211,11296.29467,3043854.0,73.19082927
Brazil,BRA,0,0,2,2,1976,Montreal,CAN,152678000000.0,South,West,10813.30687,3693.901245,5448.606277,4476.475126,6740.502771,5154.81836,10177.04931,4770.980821,3947.154167,10926.30828,5332.087331,9713.367679,5290.56266,566.3305179,10813.30687,109790943.0,61.243
Pakistan,PAK,0,0,1,1,1976,Montreal,CAN,13168080808.0,North,East,3637.034033,9453.034885,3509.592327,8160.205178,2474.85735,10447.26027,2928.095499,3911.822101,8598.987912,6303.435514,2725.64684,2391.214242,4181.826383,7442.963227,3637.034033,68834324.0,55.421
Venezuela,VEN,0,1,0,1,1976,Montreal,CAN,31419534884.0,North,West,11393.90381,1880.336481,5001.499562,2478.228765,6472.067202,3263.545939,10704.02322,4322.067839,1888.620258,12274.09993,5262.688568,10180.21662,4605.444286,2623.070951,11393.90381,13572210.0,67.42
Poland,POL,7,6,13,26,1976,Montreal,CAN,,North,East,6576.973455,6939.959522,583.3806667,5292.530216,921.6337616,7704.178945,5850.361181,1267.358097,5892.391824,9260.500138,1012.895054,5269.89858,1150.557363,6251.798635,6576.973455,34356300.0,70.65609756
Yugoslavia,YUG,2,3,3,8,1976,Montreal,CAN,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,1,0,1,2,1976,Montreal,CAN,89025974026.0,North,West,13085.252,0.0,6364.498871,2223.440536,7858.834811,1463.565709,12380.98084,5737.41412,1285.687064,14148.98813,6810.891865,11838.94405,5845.682904,4215.212132,13085.252,61242189.0,64.467
Australia,AUS,0,1,4,5,1976,Montreal,CAN,104921000000.0,South,East,4913.860856,14055.77408,9451.196419,13465.23217,8731.68456,15352.68274,5148.457275,9600.139656,13601.02612,149.5349657,8495.174416,5456.561157,10092.5908,10526.41725,4913.860856,14033000.0,73.01463415
Hungary,HUN,4,5,13,22,1976,Montreal,CAN,,North,East,6633.310595,6735.868911,412.0573183,5167.728171,1146.897866,7551.497706,5907.045601,1007.55419,5724.574891,9134.012281,711.9441677,5331.207495,1080.010402,5916.371169,6633.310595,10598677.0,69.57317073
Czech Republic,CZE,2,2,4,8,1976,Montreal,CAN,,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,10125939.0,70.53268293
Portugal,PRT,0,2,0,2,1976,Montreal,CAN,20332831565.0,North,West,8123.950193,5089.808385,1313.294218,3661.993235,2795.165071,5966.667892,7404.156141,648.5692576,4123.443749,10074.42094,1778.72057,6841.824291,1020.472164,4622.586205,8123.950193,9355810.0,68.86097561
France,FRA,2,3,4,9,1976,Montreal,CAN,372319000000.0,North,East,7556.722473,5888.888745,512.7500361,4251.284526,1978.195758,6651.180373,6830.559027,490.5927345,4836.118307,9924.52168,1383.900092,6254.959901,232.4547227,5514.953898,7556.722473,54220033.0,73.10243902
Cuba,CUB,6,4,3,13,1976,Montreal,CAN,13789579903.0,North,West,12145.25931,959.7442546,5405.504836,1589.019027,6900.018534,2107.325425,11438.33193,4777.760803,745.7027539,13337.29637,5856.225524,10893.17319,4892.460575,3823.071369,12145.25931,9554186.0,72.543
Spain,ESP,0,2,0,2,1976,Montreal,CAN,118507000000.0,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,36137812.0,73.64268293
Norway,NOR,1,1,0,2,1976,Montreal,CAN,35942270686.0,North,East,7244.041585,6597.650799,789.7038605,4795.701101,1495.737142,7243.423025,6519.505523,1332.100898,5475.721879,10030.82783,1674.107286,5936.572968,804.9982622,6398.772343,7244.041585,4026152.0,75.0395122
Switzerland,CHE,1,1,2,4,1976,Montreal,CAN,,North,East,7266.357867,6107.655201,258.5672781,4524.212451,1752.428395,6907.624089,6540.694834,453.4240889,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867,6302504.0,74.78536585
Venezuela,VEN,0,1,0,1,1980,Moscow,RUS,59116511628.0,North,West,11393.90381,1880.336481,5001.499562,2478.228765,6472.067202,3263.545939,10704.02322,4322.067839,1888.620258,12274.09993,5262.688568,10180.21662,4605.444286,2623.070951,11393.90381,15182616.0,68.542
Jamaica,JAM,0,0,3,3,1980,Moscow,RUS,2679409453.0,North,West,11864.67244,1236.734863,5239.56893,1898.1793,6731.907691,2533.832026,11163.59644,4588.574072,1169.020544,12937.85528,5622.544845,10625.97286,4766.776959,3358.553399,11864.67244,2162839.0,70.793
Bulgaria,BGR,8,16,17,41,1980,Moscow,RUS,19839230769.0,North,East,6375.306752,6867.582742,746.1045184,5396.946733,1183.851472,7744.343588,5651.319682,1150.565063,5905.006345,8751.145986,336.3297301,5081.741124,1410.485748,5785.377927,6375.306752,8861535.0,71.15756098
Russia,RUS,80,69,46,195,1980,Moscow,RUS,,North,East,5749.743872,7858.834811,1494.716181,6203.539526,0.0,8622.58711,5025.941222,2151.918173,6813.557769,8753.948266,1447.592636,4442.798842,2061.448482,6968.657073,5749.743872,139010000.0,67.03390244
India,IND,1,0,0,1,1980,Moscow,RUS,186325000000.0,North,East,3450.654954,9642.938962,3830.183598,8420.785316,2865.1176,10674.39927,2765.282337,4190.254101,8826.80147,5899.440123,2998.497325,2268.419035,4502.711561,7460.785766,3450.654954,698952837.0,53.814
Brazil,BRA,2,0,2,4,1980,Moscow,RUS,235025000000.0,South,West,10813.30687,3693.901245,5448.606277,4476.475126,6740.502771,5154.81836,10177.04931,4770.980821,3947.154167,10926.30828,5332.087331,9713.367679,5290.56266,566.3305179,10813.30687,120694012.0,62.63
